"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to other organism","GO:0051707","false","0.00002556345729011358","4.592380411058188","1610","79","23","20972","APOE,CA3,CASP4,CHIT1,EP300,FGA,HRAS,KLK3,LEP,LPL,LYN,PNLIPRP2,PTPN6,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.000026471185389194672","4.577226610400226","1613","79","23","20972","APOE,CA3,CASP4,CHIT1,EP300,FGA,HRAS,KLK3,LEP,LPL,LYN,PNLIPRP2,PTPN6,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","MAPK cascade","GO:0000165","false","0.00002818271060971925","4.550017238826725","749","79","16","20972","APOE,APP,FGA,FGF2,FGF21,FGF23,GCG,GH1,HRAS,LEP,LYN,PTPN6,SHC1,SIRPA,SRC,TGFB1"
"GO:BP","regulation of localization","GO:0032879","false","0.000029813425432774483","4.525588122555535","1914","79","25","20972","APOE,CALCA,EP300,EPB41L5,FGA,FGF21,FGF23,GCG,GH1,GPC5,HRAS,LEP,LPL,LYN,PARK7,PSMD9,PTPN6,SERPINE1,SFTPD,SIRPA,SRC,STXBP1,TERF1,TGFB1,TPR"
"GO:BP","biological process involved in interspecies interaction between organisms","GO:0044419","false","0.00003342644852258934","4.475909763669967","1777","79","24","20972","APOE,CA3,CASP4,CHIT1,EP300,FGA,HRAS,KLK3,LEP,LPL,LYN,MYH9,PNLIPRP2,PTPN6,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","enzyme-linked receptor protein signaling pathway","GO:0007167","false","0.00003619018342106747","4.441409215771171","988","79","18","20972","COL4A1,CSF2RA,EP300,FGF2,FGF21,FGF23,GH1,GUCY2C,HBEGF,HRAS,IGFBP1,LEP,LYN,SHC1,SMAD2,SRC,STAT5B,TGFB1"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","0.00003792044972649603","4.421126520685833","1238","79","20","20972","CALCA,CGA,CSF2RA,EP300,EPB41L5,FGF2,FGF21,FGF23,GCG,GH1,HRAS,IGFBP1,LEP,LYN,PARK7,SHC1,SMAD2,SRC,STAT5B,TGFB1"
"GO:BP","leukocyte migration","GO:0050900","false","0.00003842463613754472","4.415390236364448","386","79","12","20972","APP,CALCA,HMOX1,LEP,LYN,MYH9,SERPINE1,SFTPD,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","cell motility","GO:0048870","false","0.00004017034123682099","4.396094479031611","1794","79","24","20972","APOE,APP,CALCA,CDH15,CEACAM6,CGA,EPB41L5,FGF2,FGF21,FGF23,GPC5,HBEGF,HMOX1,HRAS,LEP,LYN,MYH9,SERPINE1,SFTPD,SIRPA,SMAD2,SRC,STAT5B,TGFB1"
"GO:BP","response to biotic stimulus","GO:0009607","false","0.000041361064574938766","4.383408291648363","1652","79","23","20972","APOE,CA3,CASP4,CHIT1,EP300,FGA,HRAS,KLK3,LEP,LPL,LYN,PNLIPRP2,PTPN6,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","regulation of multicellular organismal process","GO:0051239","false","0.00004172948044355136","4.379557022475048","2923","79","31","20972","APOE,APP,BHLHE40,CALCA,CGA,EP300,EPB41L5,FGA,FGF2,FGF21,FGF23,GH1,HBEGF,HMOX1,HRAS,KLK3,LEP,LPL,LYN,PARK7,PTPN6,RUVBL1,SERPINE1,SFTPD,SHC1,SIRPA,SMAD2,SRC,STAT5B,TGFB1,TP53BP1"
"GO:BP","response to wounding","GO:0009611","false","0.0000448720111108795","4.3480244654617","570","79","14","20972","APOE,FGA,FGF2,HBEGF,HMOX1,HRAS,LYN,MYH9,PTPN6,SERPINE1,SRC,STXBP1,TGFB1,VWF"
"GO:BP","cellular response to hormone stimulus","GO:0032870","false","0.00005233347356814678","4.281220438556466","677","79","15","20972","CGA,CSF2RA,EP300,FGF23,GCG,GH1,HRAS,IGFBP1,LEP,LYN,PARK7,SHC1,SRC,STAT5B,TGFB1"
"GO:BP","hemostasis","GO:0007599","true","0.00005612857758749204","4.250815963547843","248","79","10","20972","APOE,FGA,FLI1,LYN,MYH9,PTPN6,SERPINE1,SRC,STXBP1,VWF"
"GO:BP","cellular response to stimulus","GO:0051716","false","0.00006297572055545204","4.200826854691835","7425","79","52","20972","APOE,APP,CALCA,CASP4,CGA,COL4A1,CSF2RA,DNAJB1,EP300,FABP1,FGA,FGF2,FGF21,FGF23,GCG,GH1,GPC5,GSTA1,GUCY2C,HBEGF,HMOX1,HRAS,IGFBP1,KIF22,LEP,LPL,LYN,MNAT1,MYH9,PAPPA,PARK7,PTPN6,RAD51,RNF5,RUVBL1,SERPINE1,SFTPD,SHC1,SIRPA,SKAP2,SMAD2,SMC3,SRC,STAT5B,SULT1A1,TBL1X,TGFB1,TP53BP1,TPMT,TPR,VIM,VWF"
"GO:BP","platelet activation","GO:0030168","false","0.00009010189946314678","4.045266053441937","138","79","8","20972","APOE,FGA,LYN,MYH9,PTPN6,SRC,STXBP1,VWF"
"GO:BP","defense response","GO:0006952","false","0.00010149712797143066","3.993546246655267","1883","79","24","20972","APOE,APP,CASP4,EP300,FGA,GGT1,HMOX1,HRAS,KLK3,LEP,LPL,LYN,PARK7,PNLIPRP2,PTPN6,SERPINE1,SFTPD,SHC1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","response to bacterium","GO:0009617","false","0.00011518859189106781","3.938590530670552","719","79","15","20972","CA3,CASP4,CHIT1,FGA,KLK3,LPL,LYN,PNLIPRP2,PTPN6,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,VIM"
"GO:BP","regulation of defense response","GO:0031347","false","0.00011891816690248354","3.924751793969892","831","79","16","20972","APOE,APP,CASP4,EP300,GGT1,KLK3,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","cellular response to peptide hormone stimulus","GO:0071375","false","0.00014426691571081467","3.8408332529094635","351","79","11","20972","CSF2RA,GCG,GH1,HRAS,IGFBP1,LEP,LYN,SHC1,SRC,STAT5B,TGFB1"
"GO:BP","positive regulation of biological process","GO:0048518","false","0.00014559541807604722","3.836852292163093","6150","79","46","20972","APOE,APP,CALCA,CASP4,CEACAM6,CGA,CSF2RA,EP300,EPB41L5,FGA,FGF2,FGF21,FGF23,FLI1,GCG,GH1,GPC5,HBEGF,HMOX1,HRAS,IGFBP1,KLK3,LEP,LPL,LYN,MNAT1,MYH9,PARK7,PSMD9,PTPN6,RUVBL1,SERPINE1,SFTPD,SHC1,SIRPA,SMAD2,SRC,STAT5B,STXBP1,TBL1X,TERF1,TGFB1,TP53BP1,TPR,VIM,VWF"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","0.00016517215857389612","3.7820631555430553","1092","79","18","20972","APOE,APP,CASP4,EP300,FGA,FGF2,GGT1,KLK3,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","positive regulation of multicellular organismal process","GO:0051240","false","0.00017427757912355128","3.7587584814456325","1639","79","22","20972","APOE,APP,CALCA,EP300,FGA,FGF2,FGF21,GH1,HMOX1,HRAS,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SMAD2,SRC,STAT5B,TGFB1,TP53BP1"
"GO:BP","regulation of biological quality","GO:0065008","false","0.00022684843105847275","3.6442642200788287","2963","79","30","20972","APOE,APP,CALCA,CGA,EP300,FGA,FGF23,FLI1,GCG,HRAS,KLK3,LEP,LYN,MYH9,PARK7,PSMD9,PTPN6,RNF5,RUVBL1,SERPINE1,SMAD2,SRC,STAT5B,STXBP1,SULT1A1,TBL1X,TGFB1,TRDMT1,VIM,VWF"
"GO:BP","response to lipid","GO:0033993","false","0.0002599267944156123","3.585148949175225","880","79","16","20972","EP300,FGF23,GH1,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SMAD2,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","regulation of body fluid levels","GO:0050878","false","0.0002733202269469342","3.563328227339954","374","79","11","20972","APOE,FGA,FLI1,LYN,MYH9,PTPN6,SERPINE1,SRC,STAT5B,STXBP1,VWF"
"GO:BP","regulation of apoptotic process","GO:0042981","false","0.00038457598418470363","3.415017839862793","1426","79","20","20972","APOE,CASP4,CEACAM6,FGA,FGF2,GCG,HMOX1,HRAS,LEP,LYN,MNAT1,PARK7,PTPN6,RUVBL1,SERPINE1,SHC1,SRC,STAT5B,STXBP1,TGFB1"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.0004116021267796777","3.3855223898709945","3410","79","32","20972","APOE,APP,CALCA,CGA,EP300,FGF2,FGF23,FLI1,GCG,GH1,HMOX1,HRAS,KLK3,LEP,LPL,LYN,MNAT1,MYH9,PARK7,PSMD9,RUVBL1,SERPINE1,SHC1,SIRPA,SMAD2,SRC,STAT5B,TBL1X,TERF1,TGFB1,TP53BP1,VIM"
"GO:BP","regulation of establishment of protein localization","GO:0070201","false","0.0004197893495972532","3.376968584023789","481","79","12","20972","APOE,EP300,EPB41L5,FGA,GCG,HRAS,LEP,PARK7,PSMD9,TERF1,TGFB1,TPR"
"GO:BP","positive regulation of cell population proliferation","GO:0008284","false","0.0004950216885372141","3.305375772772116","923","79","16","20972","CEACAM6,CGA,CSF2RA,FGF2,FGF21,FGF23,HBEGF,HMOX1,HRAS,LEP,LYN,MNAT1,PTPN6,SHC1,STAT5B,TGFB1"
"GO:BP","endocytosis","GO:0006897","false","0.0005038243880345127","3.2977208139469534","694","79","14","20972","APOE,APP,CALCA,HRAS,LEP,LYN,MFGE8,MYH9,PARK7,SERPINE1,SFTPD,SIRPA,SRC,TGFB1"
"GO:BP","localization","GO:0051179","false","0.0005374692505386789","3.269646377372128","5493","79","42","20972","APOE,APP,ATP5PO,CALCA,CGA,DCTN2,EP300,EPB41L5,FABP1,FGA,FGF2,FGF21,FGF23,GCG,GH1,GPC5,HRAS,KIF22,LEP,LMNB1,LPL,LYN,MFGE8,MYH9,PARK7,PSMD9,PTPN6,RANBP2,RNF5,RUVBL1,SERPINE1,SFTPD,SIRPA,SMAD2,SRC,STAT5B,STXBP1,TERF1,TGFB1,TP53BP1,TPR,VPS37A"
"GO:BP","regulation of cell-cell adhesion","GO:0022407","false","0.0005461921737578048","3.262654527041672","493","79","12","20972","CEACAM6,EP300,EPB41L5,FGA,LEP,LYN,PTPN6,SFTPD,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","positive regulation of gene expression","GO:0010628","false","0.0005496283820465788","3.259930849005355","1184","79","18","20972","APP,CALCA,EP300,FGF2,HMOX1,HRAS,KLK3,LEP,LPL,MYH9,PARK7,SERPINE1,SMAD2,SRC,STAT5B,TGFB1,TP53BP1,VIM"
"GO:BP","blood coagulation","GO:0007596","false","0.0005496785855489133","3.259891182006611","241","79","9","20972","APOE,FGA,LYN,MYH9,PTPN6,SERPINE1,SRC,STXBP1,VWF"
"GO:BP","regulation of programmed cell death","GO:0043067","false","0.0006057396007624634","3.2177140330224754","1467","79","20","20972","APOE,CASP4,CEACAM6,FGA,FGF2,GCG,HMOX1,HRAS,LEP,LYN,MNAT1,PARK7,PTPN6,RUVBL1,SERPINE1,SHC1,SRC,STAT5B,STXBP1,TGFB1"
"GO:BP","coagulation","GO:0050817","false","0.0006533851056868065","3.18483076975614","246","79","9","20972","APOE,FGA,LYN,MYH9,PTPN6,SERPINE1,SRC,STXBP1,VWF"
"GO:BP","negative regulation of biological process","GO:0048519","false","0.000655982938568161","3.18310745602382","5753","79","43","20972","APOE,APP,BHLHE40,CALCA,CEACAM6,CGA,DNAJB1,EP300,EPB41L5,FGA,FGF2,FGF23,GCG,HMOX1,HRAS,IGFBP1,KLK3,LEP,LMNB1,LYN,MNAT1,MYH9,PARK7,PSMD9,PTPN6,RAD51,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SKAP2,SMAD2,SRC,STAT5B,STXBP1,TBL1X,TERF1,TGFB1,TP53BP1,TPR,TRDMT1,VIM"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","false","0.0007558898147929401","3.1215415065027226","328","79","10","20972","CEACAM6,EP300,FGA,LEP,LYN,PTPN6,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","regulation of cell population proliferation","GO:0042127","false","0.0008005089122265723","3.0966338286300332","1639","79","21","20972","APOE,APP,CEACAM6,CGA,CSF2RA,FGF2,FGF21,FGF23,GUCY2C,HBEGF,HMOX1,HRAS,LEP,LYN,MNAT1,PTPN6,SFTPD,SHC1,SKAP2,STAT5B,TGFB1"
"GO:BP","regulation of intracellular signal transduction","GO:1902531","false","0.000805918881265608","3.093708669350805","1945","79","23","20972","APOE,APP,EP300,FGA,FGF2,FGF21,FGF23,GCG,GH1,HBEGF,HMOX1,HRAS,LEP,LYN,PARK7,PTPN6,RAD51,SHC1,SIRPA,SRC,TGFB1,TPR,VWF"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.0008860961734024434","3.0525191389354545","1091","79","17","20972","APOE,CALCA,CGA,FGA,FGF23,HMOX1,KLK3,LEP,LYN,PTPN6,SERPINE1,SFTPD,SHC1,SIRPA,SMAD2,SRC,TGFB1"
"GO:BP","positive regulation of macromolecule metabolic process","GO:0010604","false","0.0008942797632944425","3.04852659681004","3152","79","30","20972","APOE,APP,CALCA,CGA,EP300,FGF2,FGF23,FLI1,GH1,HMOX1,HRAS,KLK3,LEP,LPL,LYN,MNAT1,MYH9,PARK7,PSMD9,RUVBL1,SERPINE1,SHC1,SMAD2,SRC,STAT5B,TBL1X,TERF1,TGFB1,TP53BP1,VIM"
"GO:BP","tube development","GO:0035295","true","0.0009206998785879535","3.0358819141186197","1094","79","17","20972","APOE,COL4A1,EP300,EPB41L5,FGF2,HMOX1,KLK3,LEP,MFGE8,MYH9,PTPN6,SERPINE1,SFTPD,SHC1,SMAD2,SRC,TGFB1"
"GO:BP","cell population proliferation","GO:0008283","false","0.0009317147885747209","3.0307170111490147","1961","79","23","20972","APOE,APP,CALCA,CEACAM6,CGA,CSF2RA,FGF2,FGF21,FGF23,GUCY2C,HBEGF,HMOX1,HRAS,LEP,LYN,MNAT1,PTPN6,SFTPD,SHC1,SKAP2,SMAD2,STAT5B,TGFB1"
"GO:BP","locomotion","GO:0040011","false","0.0010311193434423113","2.986691065852395","1236","79","18","20972","APOE,APP,CALCA,CEACAM6,CGA,EP300,EPB41L5,FGF2,FGF21,FGF23,HBEGF,HMOX1,HRAS,LYN,SERPINE1,SFTPD,SRC,TGFB1"
"GO:BP","positive regulation of biosynthetic process","GO:0009891","false","0.0011030758504166677","2.9573946232943396","2645","79","27","20972","APOE,APP,CALCA,CGA,EP300,FGF2,FGF23,FLI1,GCG,HMOX1,HRAS,KLK3,LEP,LPL,MYH9,PARK7,PSMD9,RUVBL1,SERPINE1,SHC1,SMAD2,SRC,STAT5B,TBL1X,TGFB1,TP53BP1,VIM"
"GO:BP","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0051897","false","0.0011401200752468612","2.943049407197769","192","79","8","20972","FGF2,GH1,HBEGF,LEP,PARK7,PTPN6,SRC,TGFB1"
"GO:BP","cell activation","GO:0001775","false","0.0013245419618954468","2.8779342785664697","1123","79","17","20972","APOE,APP,EP300,FGA,LEP,LYN,MYH9,PTPN6,SFTPD,SIRPA,SKAP2,SRC,STAT5B,STXBP1,TGFB1,TP53BP1,VWF"
"GO:BP","inflammatory response","GO:0006954","false","0.0013816583883920293","2.859599321922464","873","79","15","20972","APOE,APP,CASP4,GGT1,HMOX1,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","tube morphogenesis","GO:0035239","false","0.001463197142018362","2.83469715581408","877","79","15","20972","APOE,COL4A1,EPB41L5,FGF2,HMOX1,KLK3,LEP,MFGE8,MYH9,PTPN6,SERPINE1,SHC1,SMAD2,SRC,TGFB1"
"GO:BP","positive regulation of cell migration","GO:0030335","false","0.001547508660028467","2.8103669119414127","544","79","12","20972","APP,CEACAM6,CGA,EPB41L5,FGF2,HBEGF,HMOX1,HRAS,LYN,SERPINE1,SRC,TGFB1"
"GO:BP","regulation of transport","GO:0051049","false","0.0017011760142773623","2.769250749247705","1566","79","20","20972","APOE,CALCA,EP300,FGA,FGF21,FGF23,GCG,GH1,LEP,LYN,PARK7,PSMD9,PTPN6,SERPINE1,SFTPD,SIRPA,SRC,STXBP1,TGFB1,TPR"
"GO:BP","positive regulation of macromolecule biosynthetic process","GO:0010557","false","0.0018207837567171476","2.7397416296257395","2538","79","26","20972","APOE,APP,CALCA,CGA,EP300,FGF2,FGF23,FLI1,HMOX1,HRAS,KLK3,LEP,LPL,MYH9,PARK7,PSMD9,RUVBL1,SERPINE1,SHC1,SMAD2,SRC,STAT5B,TBL1X,TGFB1,TP53BP1,VIM"
"GO:BP","negative regulation of cellular process","GO:0048523","false","0.0018758959513574696","2.7267912539124297","5510","79","41","20972","APOE,APP,BHLHE40,CALCA,CEACAM6,DNAJB1,EP300,EPB41L5,FGA,FGF2,FGF23,GCG,HMOX1,HRAS,IGFBP1,LEP,LMNB1,LYN,MNAT1,MYH9,PARK7,PSMD9,PTPN6,RAD51,RNF5,SERPINE1,SFTPD,SHC1,SIRPA,SKAP2,SMAD2,SRC,STAT5B,STXBP1,TBL1X,TERF1,TGFB1,TP53BP1,TPR,TRDMT1,VIM"
"GO:BP","response to peptide hormone","GO:0043434","false","0.0019847014222478736","2.7023048190890187","457","79","11","20972","CSF2RA,GCG,GH1,HRAS,IGFBP1,LEP,LYN,SHC1,SRC,STAT5B,TGFB1"
"GO:BP","regulation of cytokine production","GO:0001817","false","0.0020337351612928385","2.691705602778944","780","79","14","20972","APP,CALCA,HMOX1,HRAS,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SFTPD,SIRPA,STAT5B,TGFB1"
"GO:BP","positive regulation of establishment of protein localization","GO:1904951","false","0.002042225981740851","2.689896202899013","282","79","9","20972","APOE,EP300,FGA,GCG,HRAS,LEP,PSMD9,TGFB1,TPR"
"GO:BP","response to hormone","GO:0009725","false","0.002137157339935592","2.67016350340897","904","79","15","20972","CGA,CSF2RA,EP300,FGF23,GCG,GH1,HRAS,IGFBP1,LEP,LYN,PARK7,SHC1,SRC,STAT5B,TGFB1"
"GO:BP","apoptotic process","GO:0006915","false","0.0021716235107241983","2.6632154651732405","1898","79","22","20972","APOE,APP,CASP4,CEACAM6,EP300,FGA,FGF2,GCG,HMOX1,HRAS,LEP,LYN,MNAT1,PARK7,PTPN6,RUVBL1,SERPINE1,SHC1,SRC,STAT5B,STXBP1,TGFB1"
"GO:BP","cytokine production","GO:0001816","false","0.0022261198458579786","2.65245145860251","786","79","14","20972","APP,CALCA,HMOX1,HRAS,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SFTPD,SIRPA,STAT5B,TGFB1"
"GO:BP","regulation of immune system process","GO:0002682","false","0.002243498023631182","2.649074308714571","1594","79","20","20972","APOE,APP,CALCA,EP300,GGT1,HMOX1,HRAS,KLK3,LEP,LYN,PARK7,PTPN6,SERPINE1,SFTPD,SIRPA,SRC,STAT5B,STXBP1,TGFB1,TP53BP1"
"GO:BP","positive regulation of receptor signaling pathway via STAT","GO:1904894","false","0.002443525728928652","2.6119830837391813","51","79","5","20972","CSF2RA,EP300,GH1,LEP,TGFB1"
"GO:BP","positive regulation of cell motility","GO:2000147","false","0.0025673930362216787","2.590507641108041","571","79","12","20972","APP,CEACAM6,CGA,EPB41L5,FGF2,HBEGF,HMOX1,HRAS,LYN,SERPINE1,SRC,TGFB1"
"GO:BP","positive regulation of protein localization to nucleus","GO:1900182","false","0.0026316179144297773","2.579777165856127","94","79","6","20972","EP300,LEP,PARK7,SRC,TGFB1,TPR"
"GO:BP","positive regulation of inflammatory response","GO:0050729","false","0.003196097285223084","2.4953800097734016","153","79","7","20972","APP,CASP4,LPL,PARK7,SERPINE1,STAT5B,TGFB1"
"GO:BP","positive regulation of locomotion","GO:0040017","false","0.0033605963910714907","2.4735836433341474","586","79","12","20972","APP,CEACAM6,CGA,EPB41L5,FGF2,HBEGF,HMOX1,HRAS,LYN,SERPINE1,SRC,TGFB1"
"GO:BP","positive regulation of cell adhesion","GO:0045785","false","0.0033958045380552042","2.469057315626869","483","79","11","20972","CEACAM6,EP300,EPB41L5,FGA,LEP,LYN,PTPN6,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","positive regulation of transport","GO:0051050","false","0.00355573549215011","2.449070553262065","818","79","14","20972","APOE,EP300,FGA,FGF21,GCG,GH1,LEP,PSMD9,SERPINE1,SFTPD,SIRPA,STXBP1,TGFB1,TPR"
"GO:BP","programmed cell death","GO:0012501","false","0.0036510913960554536","2.4375772954244876","1958","79","22","20972","APOE,APP,CASP4,CEACAM6,EP300,FGA,FGF2,GCG,HMOX1,HRAS,LEP,LYN,MNAT1,PARK7,PTPN6,RUVBL1,SERPINE1,SHC1,SRC,STAT5B,STXBP1,TGFB1"
"GO:BP","regulation of cell migration","GO:0030334","false","0.0036541499954038928","2.4372136297149463","944","79","15","20972","APOE,APP,CEACAM6,CGA,EPB41L5,FGF2,FGF21,FGF23,HBEGF,HMOX1,HRAS,LYN,SERPINE1,SRC,TGFB1"
"GO:BP","cell death","GO:0008219","false","0.0037768547376090126","2.4228697183411305","1962","79","22","20972","APOE,APP,CASP4,CEACAM6,EP300,FGA,FGF2,GCG,HMOX1,HRAS,LEP,LYN,MNAT1,PARK7,PTPN6,RUVBL1,SERPINE1,SHC1,SRC,STAT5B,STXBP1,TGFB1"
"GO:BP","transport","GO:0006810","false","0.0039987094827926145","2.3980801474051763","4370","79","35","20972","APOE,APP,ATP5PO,CALCA,CGA,DCTN2,EP300,FABP1,FGA,FGF2,FGF21,FGF23,GCG,GH1,HRAS,LEP,LMNB1,LYN,MFGE8,MYH9,PARK7,PSMD9,PTPN6,RANBP2,RNF5,SERPINE1,SFTPD,SIRPA,SMAD2,SRC,STAT5B,STXBP1,TGFB1,TPR,VPS37A"
"GO:BP","positive regulation of phosphorus metabolic process","GO:0010562","false","0.0040576820822575115","2.391721982765951","395","79","10","20972","APP,CALCA,FGF2,GH1,HRAS,LEP,LYN,MNAT1,SRC,TGFB1"
"GO:BP","positive regulation of phosphate metabolic process","GO:0045937","false","0.0040576820822575115","2.391721982765951","395","79","10","20972","APP,CALCA,FGF2,GH1,HRAS,LEP,LYN,MNAT1,SRC,TGFB1"
"GO:BP","cellular response to lipid","GO:0071396","false","0.004289388595595551","2.367604607228399","600","79","12","20972","EP300,FGF23,LEP,LPL,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SRC,TGFB1,VIM"
"GO:BP","establishment of localization","GO:0051234","false","0.004344483577925674","2.3620618400637725","4804","79","37","20972","APOE,APP,ATP5PO,CALCA,CGA,DCTN2,EP300,EPB41L5,FABP1,FGA,FGF2,FGF21,FGF23,GCG,GH1,HRAS,LEP,LMNB1,LYN,MFGE8,MYH9,PARK7,PSMD9,PTPN6,RANBP2,RNF5,SERPINE1,SFTPD,SIRPA,SMAD2,SRC,STAT5B,STXBP1,TERF1,TGFB1,TPR,VPS37A"
"GO:BP","import into cell","GO:0098657","false","0.004379715228142529","2.3585541266801293","958","79","15","20972","APOE,APP,CALCA,FGF21,HRAS,LEP,LYN,MFGE8,MYH9,PARK7,SERPINE1,SFTPD,SIRPA,SRC,TGFB1"
"GO:BP","regulation of response to wounding","GO:1903034","false","0.004873031558850377","2.312200776020677","163","79","7","20972","APOE,FGA,FGF2,HBEGF,HRAS,PTPN6,SERPINE1"
"GO:BP","hormone secretion","GO:0046879","false","0.005623729652771632","2.2499755651453346","319","79","9","20972","CGA,FGA,FGF23,GCG,LEP,LYN,PARK7,PSMD9,SMAD2"
"GO:BP","positive regulation of immune system process","GO:0002684","false","0.005665342042099734","2.2467738647039948","1111","79","16","20972","APP,CALCA,EP300,HRAS,KLK3,LEP,LYN,PARK7,PTPN6,SERPINE1,SIRPA,SRC,STAT5B,STXBP1,TGFB1,TP53BP1"
"GO:BP","phagocytosis","GO:0006909","false","0.005694143921979813","2.2445715600672274","238","79","8","20972","LEP,LYN,MFGE8,MYH9,SFTPD,SIRPA,SRC,TGFB1"
"GO:BP","response to cytokine","GO:0034097","false","0.005711980060946064","2.2432133172396225","979","79","15","20972","APP,CALCA,CASP4,CSF2RA,FGF23,GH1,LEP,LYN,PTPN6,SIRPA,SRC,STAT5B,STXBP1,TPR,VIM"
"GO:BP","positive regulation of canonical Wnt signaling pathway","GO:0090263","true","0.005931847531107464","2.2268100203627514","108","79","6","20972","FGF2,GPC5,RUVBL1,SRC,TBL1X,TGFB1"
"GO:BP","negative regulation of apoptotic process","GO:0043066","false","0.006027907523668525","2.2198334189766054","856","79","14","20972","CEACAM6,FGA,FGF2,GCG,HMOX1,HRAS,LEP,MNAT1,PARK7,SERPINE1,SHC1,SRC,STAT5B,STXBP1"
"GO:BP","leukocyte cell-cell adhesion","GO:0007159","false","0.006031474322782535","2.219576516717739","413","79","10","20972","CALCA,EP300,LEP,LYN,PTPN6,SFTPD,SIRPA,SRC,STAT5B,TGFB1"
"GO:BP","regulation of protein localization","GO:0032880","false","0.006276668743142868","2.2022707910276913","859","79","14","20972","APOE,EP300,EPB41L5,FGA,GCG,GPC5,HRAS,LEP,PARK7,PSMD9,SRC,TERF1,TGFB1,TPR"
"GO:BP","defense response to other organism","GO:0098542","false","0.0063554749950490395","2.196851985626137","1121","79","16","20972","APOE,CASP4,EP300,FGA,HRAS,KLK3,LEP,LYN,PTPN6,SFTPD,SIRPA,SRC,STAT5B,STXBP1,TGFB1,VIM"
"GO:BP","regulation of carbohydrate metabolic process","GO:0006109","false","0.006439568705337528","2.191143218845843","170","79","7","20972","APP,EP300,GCG,LEP,RANBP2,SRC,TGFB1"
"GO:BP","intracellular signaling cassette","GO:0141124","false","0.006512970143134068","2.1862209127213332","1866","79","21","20972","APOE,APP,EP300,FGA,FGF2,FGF21,FGF23,GCG,GH1,HBEGF,HMOX1,HRAS,LEP,LYN,PARK7,PTPN6,SHC1,SIRPA,SMAD2,SRC,TGFB1"
"GO:BP","cellular response to heat","GO:0034605","true","0.00651711732450467","2.1859444605409477","62","79","5","20972","DNAJB1,EP300,HMOX1,LYN,TPR"
"GO:BP","positive regulation of defense response","GO:0031349","false","0.0067734889405086755","2.1691875739579767","519","79","11","20972","APP,CASP4,EP300,KLK3,LPL,LYN,PARK7,SERPINE1,SRC,STAT5B,TGFB1"
"GO:BP","response to peptide","GO:1901652","false","0.006791624184833665","2.168026353825443","993","79","15","20972","APP,CALCA,CASP4,CSF2RA,FGF23,GH1,LEP,LYN,PTPN6,SIRPA,SRC,STAT5B,STXBP1,TPR,VIM"
"GO:BP","blood vessel morphogenesis","GO:0048514","false","0.007310832755141059","2.1360331510361346","632","79","12","20972","APOE,COL4A1,FGF2,HMOX1,KLK3,LEP,MFGE8,MYH9,PTPN6,SERPINE1,SHC1,TGFB1"
"GO:BP","immune system process","GO:0002376","false","0.007321847154274429","2.13537934138566","2913","79","27","20972","APOE,APP,CALCA,CASP4,CEACAM8,CHIT1,EP300,FGA,GGT1,HMOX1,HRAS,KLK3,LEP,LYN,MYH9,PARK7,PTPN6,SERPINE1,SFTPD,SIRPA,SKAP2,SRC,STAT5B,STXBP1,TGFB1,TP53BP1,VIM"
