"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"WP","Parkin ubiquitin proteasomal system pathway","WP:WP2359","false","0.0442695208118888","1.3538951789445495","71","71","5","8899","PSMC3,PSMD1,PSMD5,PSMD9,SNCA"
"WP","Leptin signaling","WP:WP2034","false","0.0442695208118888","1.3538951789445495","71","71","5","8899","HRAS,LEP,SHC1,SRC,STAT5B"
"WP","HDAC6 interactions in the central nervous system","WP:WP5426","false","0.0467059417832595","1.3306278663389244","112","71","6","8899","APOE,MYH9,PARK7,SMAD2,SNCA,VIM"
"WP","Bladder cancer","WP:WP2828","false","0.04995002049061486","1.3014643292806587","40","71","4","8899","CDKN1A,HBEGF,HRAS,SRC"
"WP","Catabolism of skeletal muscle in cachexia","WP:WP5474","false","0.04995002049061486","1.3014643292806587","40","71","4","8899","FOXO3,IL6,SMAD2,SMAD3"
"MIRNA","hsa-mir-30e-3p","MIRNA:hsa-mir-30e-3p","false","0.008248034291604209","2.08364954212033","157","80","7","16638","HBEGF,LMNB1,SCP2,SERPINE1,TPR,VAV3,VPS37A"
"MIRNA","hsa-mir-29b-3p","MIRNA:hsa-mir-29b-3p","false","0.01348182200319204","1.8702514110306199","235","80","8","16638","AKT2,COL1A1,COL2A1,COL4A1,IL6,ITGA6,SMAD3,SPARC"
"MIRNA","hsa-mir-143-3p","MIRNA:hsa-mir-143-3p","false","0.022249322682940845","1.6526832053364697","183","80","7","16638","COL1A1,FGF21,HRAS,SERPINE1,SKAP2,SMAD3,VIM"
"HPA","Skin 2; endothelial cells[≥Low]","HPA:0470201","false","0.0006934733397410453","3.1589702305184693","887","66","18","11007","APOE,CDKN1A,FOXO3,ITGA2,ITGA6,LMNB1,MYH9,PARK7,PSMA1,PSMD9,PTPN6,SAP18,SHC1,SKAP2,SPARC,TPR,VIM,VPS28"
"HPA","Cerebellum; white matter cells - nucleus[≥Medium]","HPA:0091082","false","0.0011273040112840616","2.9479589476464176","113","66","7","11007","APOE,ATF2,FGF2,LMNB1,SAP18,TP53BP1,TPR"
"HPA","Cerebellum; white matter cells - nucleus[≥Low]","HPA:0091081","false","0.001680151160700156","2.7746516436879873","120","66","7","11007","APOE,ATF2,FGF2,LMNB1,SAP18,TP53BP1,TPR"
"HPA","Cerebellum; Bergmann glia - nucleus[≥Medium]","HPA:0090912","false","0.0024862182454035552","2.6044607507489883","84","66","6","11007","ATF2,FGF2,LMNB1,SAP18,TP53BP1,TPR"
"HPA","Cerebellum; Bergmann glia - nucleus[≥Low]","HPA:0090911","false","0.003945677637171644","2.403878399599895","91","66","6","11007","ATF2,FGF2,LMNB1,SAP18,TP53BP1,TPR"
"HPA","Cerebellum; Bergmann glia - nucleus[High]","HPA:0090913","false","0.009948305009986058","2.002250907949427","65","66","5","11007","ATF2,FGF2,SAP18,TP53BP1,TPR"
