"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of metabolic process","GO:0019222","false","0.0076170798443273196","2.1182114919884687","6900","86","49","20972","AKT2,ANXA2,APOE,ATF2,BHLHE40,CALCA,CES1,CGA,COL2A1,EGF,ENPP7,FABP4,GFAP,ITGA2,ITGAV,ITGB1,KLK3,LEP,LMNB1,LYN,MMP3,MYH9,NBN,NCK2,OCLN,ODAM,PLAT,PRKG1,PSMC3,PSMD1,PSME1,PTPN6,RAD51,RANBP2,RNF5,SAP18,SERPINE1,SHC1,SIRPA,SMC3,SNCA,SRC,STAT5B,TBL1X,TP53BP1,TPR,VIM,WASL,YES1"
"GO:BP","regulation of leukocyte activation","GO:0002694","false","0.007658908759924887","2.115833104166801","572","86","12","20972","IGFBP2,LEP,LYN,NCK2,PTPN6,SIRPA,SNCA,SRC,STAT5B,TP53BP1,VAV3,YES1"
"GO:BP","ERK1 and ERK2 cascade","GO:0070371","true","0.00812631861849998","2.0901061537615595","300","86","9","20972","APOE,EGF,FGF21,ITGAV,LYN,PTPN6,SHC1,SIRPA,SRC"
"GO:BP","vesicle-mediated transport","GO:0016192","false","0.008759834642817764","2.057504091821598","1572","86","20","20972","ANXA2,APOE,CALCA,CD163,CES1,EGF,ITGA2,ITGAV,ITGB1,LEP,LYN,MYH9,SERPINE1,SIRPA,SNCA,SRC,VAV3,VPS37A,WASL,YES1"
"GO:BP","regulation of locomotion","GO:0040012","false","0.009777044451603371","2.009792410278815","1046","86","16","20972","AKT2,APOE,CGA,EGF,F7,FGF21,ITGA2,ITGAV,ITGB1,LYN,MMP3,PRKG1,SERPINE1,SNCA,SRC,WASL"
"GO:BP","regulation of protein maturation","GO:1903317","false","0.0098232704894187","2.007743897239535","60","86","5","20972","ANXA2,MYH9,PLAT,SERPINE1,SRC"
"GO:BP","negative regulation of inflammatory response to antigenic stimulus","GO:0002862","false","0.010427888156064685","1.981803635488406","28","86","4","20972","LYN,PSMA1,SRC,YES1"
"GO:BP","positive regulation of wound healing","GO:0090303","false","0.010666001469938848","1.971998360800687","61","86","5","20972","F7,ITGB1,OCLN,PLAT,SERPINE1"
"GO:BP","positive regulation of gene expression","GO:0010628","true","0.010962168317724966","1.9601035338732005","1184","86","17","20972","AKT2,ANXA2,ATF2,CALCA,EGF,ITGA2,KLK3,LEP,MYH9,NCK2,OCLN,ODAM,SERPINE1,SRC,STAT5B,TP53BP1,VIM"
"GO:BP","multicellular organism development","GO:0007275","false","0.011483757823917529","1.9399159747305004","4690","86","38","20972","AKT2,ANXA2,APOE,ATF2,BHLHE40,CALCA,CGA,COL2A1,COL4A1,EGF,FGF21,GFAP,ITGA2,ITGA5,ITGAV,ITGB1,KLK3,LEFTY2,LEP,LYN,MYH9,MYL3,NBN,NCK2,NPHS2,PDLIM5,PRKG1,PTPN6,SERPINE1,SHC1,SNCA,SRC,STAT5B,TP53BP1,TYMP,VAV3,VIM,WASL"
"GO:BP","localization","GO:0051179","false","0.011493951300213894","1.9395306473009102","5493","86","42","20972","AKT2,ANXA2,APOE,ATF2,CALCA,CD163,CES1,CGA,EGF,FABP1,FABP4,FGF21,GFAP,GP1BB,ITGA2,ITGAV,ITGB1,KIF22,LEP,LMNB1,LYN,MYH9,NBN,OCLN,PLAT,PPP2R5A,PRKG1,PTPN6,RANBP2,RNF5,SERPINE1,SIRPA,SLC16A1,SNCA,SRC,STAT5B,TP53BP1,TPR,VAV3,VPS37A,WASL,YES1"
"GO:BP","anatomical structure formation involved in morphogenesis","GO:0048646","false","0.011722753107819719","1.9309703815669133","1190","86","17","20972","ANXA2,ATF2,COL2A1,COL4A1,EGF,ITGA2,ITGA5,ITGAV,ITGB1,KLK3,LEP,MYH9,PTPN6,SERPINE1,SHC1,TYMP,VAV3"
"GO:BP","regulation of lipid metabolic process","GO:0019216","false","0.011758845429865194","1.9296353184005637","314","86","9","20972","AKT2,APOE,CES1,CGA,ENPP7,LEP,PRKG1,SNCA,STAT5B"
"GO:BP","signaling","GO:0023052","false","0.011898895244111585","1.9244933589149131","6558","86","47","20972","AKT2,ANXA2,APOE,ATF2,CALCA,CGA,COL2A1,COL4A1,EGF,F7,FGF21,GAST,GFAP,GP1BB,IGFBP1,IGFBP2,ITGA2,ITGA5,ITGAV,ITGB1,LEFTY2,LEP,LYN,MMP3,MYH9,NBN,NCK2,PDE5A,PLAT,PPP2R5A,PRKG1,PTPN6,RAD51,SERPINE1,SHC1,SIRPA,SLC16A1,SNCA,SRC,STAT5B,TBL1X,TFF1,TP53BP1,TPR,TYMP,VAV3,YES1"
"GO:BP","cellular response to oxygen-containing compound","GO:1901701","false","0.012255895458558479","1.91165495217988","1194","86","17","20972","AKT2,CES1,FABP1,IGFBP1,ITGA2,LEP,LYN,MMP3,PTPN6,RAD51,SERPINE1,SHC1,SIRPA,SRC,STAT5B,VIM,YES1"
"GO:BP","negative regulation of inflammatory response","GO:0050728","false","0.012774842448730343","1.8936444472847533","169","86","7","20972","APOE,LYN,PSMA1,PTPN6,SIRPA,SRC,YES1"
"GO:BP","regulation of cell migration","GO:0030334","false","0.01283761473048346","1.8915156620631586","944","86","15","20972","AKT2,APOE,CGA,EGF,F7,FGF21,ITGA2,ITGAV,ITGB1,LYN,MMP3,PRKG1,SERPINE1,SRC,WASL"
"GO:BP","regulation of carbohydrate metabolic process","GO:0006109","false","0.013279620691777787","1.8768143296231559","170","86","7","20972","AKT2,EGF,LEP,PRKG1,RANBP2,SNCA,SRC"
"GO:BP","regulation of transmembrane transport","GO:0034762","false","0.014357838166578334","1.8429109460968118","410","86","10","20972","AKT2,CALCA,FGF21,ITGB1,LEP,LYN,OCLN,PTPN6,SNCA,YES1"
"GO:BP","regulation of lymphocyte activation","GO:0051249","false","0.014419703183560272","1.841043679080432","506","86","11","20972","IGFBP2,LEP,LYN,NCK2,PTPN6,SIRPA,SRC,STAT5B,TP53BP1,VAV3,YES1"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.016647273650456058","1.7786568814077086","1091","86","16","20972","ANXA2,APOE,ATF2,CALCA,CGA,ITGB1,KLK3,LEP,LYN,PLAT,PRKG1,PTPN6,SERPINE1,SHC1,SIRPA,SRC"
"GO:BP","positive regulation of cell-cell adhesion","GO:0022409","false","0.016705254718793566","1.7771468979292862","328","86","9","20972","IGFBP2,LEP,LYN,NCK2,PTPN6,SIRPA,SRC,STAT5B,YES1"
"GO:BP","fatty acid transport","GO:0015908","false","0.018044308590974705","1.743659754273757","117","86","6","20972","AKT2,APOE,FABP1,FABP4,LEP,LYN"
"GO:BP","positive regulation of response to wounding","GO:1903036","false","0.018273215118422666","1.738185033088389","68","86","5","20972","F7,ITGB1,OCLN,PLAT,SERPINE1"
"GO:BP","response to abiotic stimulus","GO:0009628","false","0.020205259749486885","1.6945355620961797","1108","86","16","20972","AKT2,ATF2,BHLHE40,F7,FABP1,IGFBP2,ITGA2,ITGB1,LEP,LYN,MMP3,PLAT,POLR2A,RAD51,TP53BP1,TPR"
"GO:BP","regulation of signaling","GO:0023051","false","0.020246795543723137","1.6936437027111895","3473","86","31","20972","AKT2,ANXA2,APOE,CALCA,CGA,COL2A1,EGF,F7,FGF21,GFAP,IGFBP1,IGFBP2,ITGA5,ITGAV,ITGB1,LEP,LYN,MMP3,NCK2,PLAT,PTPN6,RAD51,SERPINE1,SHC1,SIRPA,SLC16A1,SNCA,SRC,TBL1X,TPR,VAV3"
"GO:BP","establishment of localization","GO:0051234","false","0.020814532150770684","1.6816333463252282","4804","86","38","20972","AKT2,ANXA2,APOE,ATF2,CALCA,CD163,CES1,CGA,EGF,FABP1,FABP4,FGF21,GFAP,GP1BB,ITGA2,ITGAV,ITGB1,LEP,LMNB1,LYN,MYH9,OCLN,PLAT,PRKG1,PTPN6,RANBP2,RNF5,SERPINE1,SIRPA,SLC16A1,SNCA,SRC,STAT5B,TPR,VAV3,VPS37A,WASL,YES1"
"GO:BP","positive regulation of immune system process","GO:0002684","false","0.020899435872905332","1.679865436405253","1111","86","16","20972","CALCA,F7,IGFBP2,ITGA2,KLK3,LEP,LYN,NCK2,PTPN6,SERPINE1,SIRPA,SRC,STAT5B,TP53BP1,VAV3,YES1"
"GO:BP","regulation of D-glucose transmembrane transport","GO:0010827","false","0.0210803374614541","1.6761224410650748","70","86","5","20972","AKT2,FGF21,LEP,OCLN,YES1"
"GO:BP","regulation of primary metabolic process","GO:0080090","false","0.02188451608304009","1.6598630521940685","5215","86","40","20972","AKT2,ANXA2,APOE,ATF2,BHLHE40,CALCA,CES1,CGA,EGF,ENPP7,FABP4,GFAP,ITGA2,ITGAV,LEP,LYN,MYH9,NBN,NCK2,ODAM,PLAT,PRKG1,PSMC3,PSMD1,PSME1,RAD51,RANBP2,SAP18,SERPINE1,SHC1,SMC3,SNCA,SRC,STAT5B,TBL1X,TP53BP1,TPR,VIM,WASL,YES1"
"GO:BP","regulation of vesicle-mediated transport","GO:0060627","false","0.02189197906988365","1.6597149757423217","529","86","11","20972","ANXA2,APOE,EGF,ITGA2,ITGAV,LYN,SERPINE1,SIRPA,SNCA,SRC,WASL"
"GO:BP","negative regulation of wound healing","GO:0061045","false","0.022604582319158153","1.6458035133216","71","86","5","20972","ANXA2,APOE,PLAT,PRKG1,SERPINE1"
"GO:BP","lipid transport","GO:0006869","false","0.023096807072397366","1.636448053297551","433","86","10","20972","AKT2,ANXA2,APOE,CES1,EGF,FABP1,FABP4,ITGAV,LEP,LYN"
"GO:BP","signal transduction","GO:0007165","false","0.023724092986764637","1.6248103824148101","6063","86","44","20972","AKT2,APOE,ATF2,CALCA,CGA,COL2A1,COL4A1,EGF,F7,FGF21,GAST,GP1BB,IGFBP1,IGFBP2,ITGA2,ITGA5,ITGAV,ITGB1,LEFTY2,LEP,LYN,MMP3,MYH9,NBN,NCK2,PDE5A,PLAT,PPP2R5A,PRKG1,PTPN6,RAD51,SERPINE1,SHC1,SIRPA,SNCA,SRC,STAT5B,TBL1X,TFF1,TP53BP1,TPR,TYMP,VAV3,YES1"
"GO:BP","cell differentiation","GO:0030154","false","0.024428538789230497","1.612102509889155","4443","86","36","20972","AKT2,ANXA2,APOE,ATF2,BHLHE40,CALCA,CES1,COL2A1,COL4A1,FABP4,FGF21,GFAP,GP1BB,GSTA1,IGFBP2,ITGA2,ITGA5,ITGAV,ITGB1,LEP,LYN,MYH9,NBN,NCK2,NPHS2,PDLIM5,PRKG1,PTPN6,SERPINE1,SRC,STAT5B,TFF1,TYMP,VIM,WASL,YES1"
"GO:BP","cellular developmental process","GO:0048869","false","0.024557266432112472","1.6098199779022677","4444","86","36","20972","AKT2,ANXA2,APOE,ATF2,BHLHE40,CALCA,CES1,COL2A1,COL4A1,FABP4,FGF21,GFAP,GP1BB,GSTA1,IGFBP2,ITGA2,ITGA5,ITGAV,ITGB1,LEP,LYN,MYH9,NBN,NCK2,NPHS2,PDLIM5,PRKG1,PTPN6,SERPINE1,SRC,STAT5B,TFF1,TYMP,VIM,WASL,YES1"
"GO:BP","Fc receptor mediated stimulatory signaling pathway","GO:0002431","false","0.02608975192957606","1.5835300503029388","35","86","4","20972","LYN,SRC,VAV3,YES1"
"GO:BP","positive regulation of biosynthetic process","GO:0009891","false","0.026738984120746573","1.5728550966677104","2645","86","26","20972","AKT2,ANXA2,APOE,ATF2,CALCA,CGA,EGF,ENPP7,ITGA2,KLK3,LEP,MYH9,NCK2,OCLN,ODAM,PSMC3,SERPINE1,SHC1,SNCA,SRC,STAT5B,TBL1X,TP53BP1,VIM,WASL,YES1"
"GO:BP","receptor-mediated endocytosis","GO:0006898","false","0.02685709946791391","1.570940892378372","264","86","8","20972","ANXA2,APOE,CALCA,EGF,ITGB1,SERPINE1,SNCA,WASL"
"GO:BP","regulation of cell motility","GO:2000145","false","0.02707974824063908","1.5673553775869475","1005","86","15","20972","AKT2,APOE,CGA,EGF,F7,FGF21,ITGA2,ITGAV,ITGB1,LYN,MMP3,PRKG1,SERPINE1,SRC,WASL"
"GO:BP","response to activity","GO:0014823","false","0.027699043755572892","1.5575352236736903","74","86","5","20972","ANXA2,ITGA2,ITGA5,ITGB1,LEP"
"GO:BP","regulation of lipid transport","GO:0032368","false","0.03018717222874265","1.5201775674330653","128","86","6","20972","AKT2,ANXA2,APOE,CES1,EGF,ITGAV"
"GO:BP","tissue development","GO:0009888","false","0.03036288316787103","1.5176569915234281","2014","86","22","20972","AKT2,ATF2,CES1,COL2A1,COL4A1,EGF,GSTA1,ITGA2,ITGA5,ITGAV,ITGB1,LEP,MYH9,MYL3,NPHS2,ODAM,PDLIM5,PRKG1,SERPINE1,SRC,STAT5B,VIM"
"GO:BP","Fc-gamma receptor signaling pathway","GO:0038094","false","0.032703671707324855","1.485403485483066","37","86","4","20972","LYN,SRC,VAV3,YES1"
"GO:BP","lipid localization","GO:0010876","false","0.03283368110286354","1.4836804242142922","451","86","10","20972","AKT2,ANXA2,APOE,CES1,EGF,FABP1,FABP4,ITGAV,LEP,LYN"
"GO:BP","regulation of steroid biosynthetic process","GO:0050810","false","0.03364776386865204","1.4730437924139732","77","86","5","20972","APOE,CES1,CGA,LEP,PRKG1"
"GO:BP","regulation of catabolic process","GO:0009894","false","0.03376496043996602","1.4715337547758593","1024","86","15","20972","AKT2,ANXA2,APOE,EGF,ENPP7,GFAP,ITGB1,LEP,PSMC3,PSMD1,PSME1,RNF5,SNCA,SRC,VIM"
"GO:BP","symbiont entry into host cell","GO:0046718","true","0.03596860312412178","1.4440764281049165","132","86","6","20972","ITGA2,ITGA5,ITGAV,ITGB1,MYH9,SRC"
"GO:BP","defense response","GO:0006952","false","0.03666992624199735","1.435689963579778","1883","86","21","20972","APOE,CD163,FABP4,GGT1,ITGB1,KLK3,LEP,LYN,MMP3,ODAM,PNLIPRP2,PSMA1,PTPN6,SERPINE1,SHC1,SIRPA,SNCA,SRC,STAT5B,VIM,YES1"
"GO:BP","response to peptide hormone","GO:0043434","false","0.03678269166371768","1.434356493370715","457","86","10","20972","AKT2,F7,IGFBP1,IGFBP2,LEP,LYN,SHC1,SRC,STAT5B,TFF1"
"GO:BP","cell communication","GO:0007154","false","0.037722324529557164","1.4234015529640212","6598","86","46","20972","AKT2,APOE,ATF2,CALCA,CGA,COL2A1,COL4A1,EGF,F7,FGF21,GAST,GFAP,GP1BB,IGFBP1,IGFBP2,ITGA2,ITGA5,ITGAV,ITGB1,LEFTY2,LEP,LYN,MMP3,MYH9,NBN,NCK2,PDE5A,PLAT,PPP2R5A,PRKG1,PTPN6,RAD51,SERPINE1,SHC1,SIRPA,SLC16A1,SNCA,SRC,STAT5B,TBL1X,TFF1,TP53BP1,TPR,TYMP,VAV3,YES1"
"GO:BP","anatomical structure morphogenesis","GO:0009653","false","0.038365090642024126","1.4160637713904112","2699","86","26","20972","ANXA2,APOE,ATF2,CDH15,COL2A1,COL4A1,EGF,ITGA2,ITGA5,ITGAV,ITGB1,KLK3,LEP,LYN,MYH9,MYL3,ODAM,PDLIM5,PRKG1,PTPN6,SERPINE1,SHC1,SRC,TYMP,VAV3,WASL"
"GO:BP","regulation of amino acid transport","GO:0051955","true","0.040474783182911915","1.3928154690160253","39","86","4","20972","ITGB1,LEP,PRKG1,SNCA"
"GO:BP","positive regulation of metabolic process","GO:0009893","false","0.04056562544898499","1.391841823594698","3410","86","30","20972","AKT2,ANXA2,APOE,ATF2,CALCA,CES1,CGA,EGF,ENPP7,ITGA2,KLK3,LEP,LYN,MYH9,NBN,NCK2,OCLN,ODAM,PSMC3,SERPINE1,SHC1,SIRPA,SNCA,SRC,STAT5B,TBL1X,TP53BP1,VIM,WASL,YES1"
"GO:BP","symbiont entry into host","GO:0044409","false","0.04441902705840573","1.3524309583447984","137","86","6","20972","ITGA2,ITGA5,ITGAV,ITGB1,MYH9,SRC"
"GO:BP","response to other organism","GO:0051707","false","0.046448162934771844","1.3330314580550253","1610","86","19","20972","APOE,ATF2,CHIT1,FABP4,KLK3,LEP,LYN,MMP3,PNLIPRP2,PTPN6,RNF5,SERPINE1,SHC1,SIRPA,SNCA,SRC,STAT5B,VIM,WASL"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.04766712730146885","1.3217810203975484","1613","86","19","20972","APOE,ATF2,CHIT1,FABP4,KLK3,LEP,LYN,MMP3,PNLIPRP2,PTPN6,RNF5,SERPINE1,SHC1,SIRPA,SNCA,SRC,STAT5B,VIM,WASL"
"GO:BP","regulation of leukocyte cell-cell adhesion","GO:1903037","false","0.048374365029585246","1.3153847225612938","375","86","9","20972","IGFBP2,LEP,LYN,NCK2,PTPN6,SIRPA,SRC,STAT5B,YES1"
"GO:CC","extracellular space","GO:0005615","true","1.2444801859538081e-14","13.9050120136391","3252","86","46","22155","ACY1,ANXA2,APOE,CA6,CALCA,CDH15,CEACAM8,CGA,CHIT1,COL2A1,COL4A1,EGF,F7,FABP1,FABP4,FGF21,GAST,GGT1,GSTA1,GUSB,IGFBP1,IGFBP2,ITGAV,ITGB1,KLK3,LEFTY2,LEP,LYN,MMP3,MYH9,NPHS2,ODAM,PLAT,PNLIP,PSMA1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SNCA,SRC,TFF1,VIM,WASL,YES1"
"GO:CC","extracellular region","GO:0005576","false","4.190059112869875e-13","12.37777985001411","4249","86","50","22155","ACY1,ANXA2,APOE,CA6,CALCA,CD163,CDH15,CEACAM8,CGA,CHIT1,COL2A1,COL4A1,EGF,F7,FABP1,FABP4,FGF21,GAST,GGT1,GSTA1,GUSB,IGFBP1,IGFBP2,ITGAV,ITGB1,KLK3,LEFTY2,LEP,LIPF,LYN,MMP3,MYH9,NPHS2,ODAM,PLAT,PNLIP,PSMA1,PSMC3,PSMD1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SNCA,SRC,TFF1,VIM,WASL,YES1"
"GO:CC","vesicle","GO:0031982","false","1.2845625480093201e-9","8.89124474418553","4032","86","44","22155","ACY1,AKT2,ANXA2,APOE,CA6,CALCA,CD163,CDH15,CEACAM8,CHIT1,EGF,F7,FABP1,FABP4,GGT1,GSTA1,GUSB,IGFBP2,ITGA5,ITGAV,ITGB1,KLK3,LEFTY2,LYN,MYH9,NCK2,NPHS2,OCLN,PLAT,PRKG1,PSMA1,PSMC3,PSMD1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SNCA,SRC,VIM,VPS37A,WASL,YES1"
"GO:CC","cytoplasm","GO:0005737","false","1.0344835205052387e-8","7.985276423326565","12601","86","77","22155","ACY1,AKT2,ANXA2,APOE,ATF2,BHLHE40,CA13,CA6,CALCA,CD163,CDH15,CEACAM8,CES1,CGA,CHIT1,COL2A1,COL4A1,EGF,ENPP7,F7,FABP1,FABP4,FGF21,GFAP,GSTA1,GUSB,IGFBP1,ITGA2,ITGA5,ITGAV,ITGB1,KIF22,KLK3,LEFTY2,LEP,LIPF,LYN,MMP3,MYH9,MYL3,NBN,NCK2,NPHS2,OCLN,ODAM,PDE5A,PDLIM5,PLAT,POLR2A,POLR2F,PPP2R5A,PRKG1,PSMA1,PSMC3,PSMD1,PSME1,PTPN6,RAD51,RANBP2,RNF5,SAP18,SERPINE1,SHC1,SIRPA,SMC3,SNCA,SRC,STAT5B,TP53BP1,TPMT,TPR,TYMP,VAV3,VIM,VPS37A,WASL,YES1"
"GO:CC","extracellular exosome","GO:0070062","false","3.57164769033909e-8","7.447131386762136","2111","86","30","22155","ACY1,ANXA2,APOE,CA6,CDH15,CEACAM8,EGF,FABP1,FABP4,GGT1,GSTA1,GUSB,IGFBP2,ITGAV,ITGB1,KLK3,LYN,MYH9,NPHS2,PLAT,PSMA1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SRC,VIM,WASL,YES1"
"GO:CC","extracellular vesicle","GO:1903561","false","5.047464653530254e-8","7.296926713658323","2141","86","30","22155","ACY1,ANXA2,APOE,CA6,CDH15,CEACAM8,EGF,FABP1,FABP4,GGT1,GSTA1,GUSB,IGFBP2,ITGAV,ITGB1,KLK3,LYN,MYH9,NPHS2,PLAT,PSMA1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SRC,VIM,WASL,YES1"
"GO:CC","extracellular membrane-bounded organelle","GO:0065010","false","5.1054527297611466e-8","7.291965740488104","2142","86","30","22155","ACY1,ANXA2,APOE,CA6,CDH15,CEACAM8,EGF,FABP1,FABP4,GGT1,GSTA1,GUSB,IGFBP2,ITGAV,ITGB1,KLK3,LYN,MYH9,NPHS2,PLAT,PSMA1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SRC,VIM,WASL,YES1"
"GO:CC","extracellular organelle","GO:0043230","false","5.1054527297611466e-8","7.291965740488104","2142","86","30","22155","ACY1,ANXA2,APOE,CA6,CDH15,CEACAM8,EGF,FABP1,FABP4,GGT1,GSTA1,GUSB,IGFBP2,ITGAV,ITGB1,KLK3,LYN,MYH9,NPHS2,PLAT,PSMA1,PSME1,PTPN6,SERPINE1,SIRPA,SLC16A1,SRC,VIM,WASL,YES1"
"GO:CC","secretory granule","GO:0030141","false","0.000002834064587969426","5.547590256460087","906","86","18","22155","ANXA2,CALCA,CEACAM8,CHIT1,EGF,GUSB,ITGAV,KLK3,LEFTY2,MYH9,PLAT,PRKG1,PSMC3,PSMD1,PTPN6,SERPINE1,SIRPA,SNCA"
"GO:CC","cytosol","GO:0005829","false","0.000006289475984367758","5.201385536840532","5607","86","46","22155","ACY1,AKT2,ANXA2,CA13,CA6,CD163,CES1,FABP1,FABP4,GFAP,GSTA1,ITGAV,KIF22,LEP,LYN,MMP3,MYH9,MYL3,NBN,NCK2,ODAM,PDE5A,PDLIM5,POLR2F,PPP2R5A,PRKG1,PSMA1,PSMC3,PSMD1,PSME1,PTPN6,RAD51,RANBP2,SAP18,SHC1,SMC3,SNCA,SRC,STAT5B,TPMT,TYMP,VAV3,VIM,VPS37A,WASL,YES1"
"GO:CC","cytoplasmic vesicle","GO:0031410","false","0.00001331827608908917","4.875551986385574","2548","86","29","22155","AKT2,ANXA2,APOE,CALCA,CD163,CEACAM8,CHIT1,EGF,GUSB,ITGA5,ITGAV,ITGB1,KLK3,LEFTY2,LYN,MYH9,OCLN,PLAT,PRKG1,PSMC3,PSMD1,PTPN6,SERPINE1,SIRPA,SNCA,SRC,VIM,VPS37A,WASL"
"GO:CC","intracellular vesicle","GO:0097708","false","0.000014273032612781831","4.845483741876978","2556","86","29","22155","AKT2,ANXA2,APOE,CALCA,CD163,CEACAM8,CHIT1,EGF,GUSB,ITGA5,ITGAV,ITGB1,KLK3,LEFTY2,LYN,MYH9,OCLN,PLAT,PRKG1,PSMC3,PSMD1,PTPN6,SERPINE1,SIRPA,SNCA,SRC,VIM,VPS37A,WASL"
"GO:CC","integrin alpha2-beta1 complex","GO:0034666","true","0.00001670796317912642","4.777076490500514","3","86","3","22155","ITGA2,ITGB1,LYN"
"GO:CC","endomembrane system","GO:0012505","false","0.000017038494861027968","4.768568772387462","4949","86","42","22155","AKT2,ANXA2,APOE,CALCA,CDH15,CEACAM8,CES1,CGA,CHIT1,COL2A1,COL4A1,EGF,ENPP7,F7,GUSB,IGFBP1,ITGA5,ITGAV,ITGB1,KLK3,LEFTY2,LMNB1,LYN,MYH9,NBN,NCK2,NPHS2,PLAT,PRKG1,PSMC3,PSMD1,PTPN6,RANBP2,RNF5,SERPINE1,SIRPA,SNCA,SRC,TPR,VPS37A,WASL,YES1"
"GO:CC","integrin complex","GO:0008305","false","0.000036373837507198946","4.439210877656244","31","86","5","22155","ITGA2,ITGA5,ITGAV,ITGB1,LYN"
"GO:CC","secretory vesicle","GO:0099503","false","0.00004305043433169826","4.3660224626328965","1084","86","18","22155","ANXA2,CALCA,CEACAM8,CHIT1,EGF,GUSB,ITGAV,KLK3,LEFTY2,MYH9,PLAT,PRKG1,PSMC3,PSMD1,PTPN6,SERPINE1,SIRPA,SNCA"
"GO:CC","anchoring junction","GO:0070161","true","0.0001125032688589494","3.9488348586479143","911","86","16","22155","ANXA2,CDH15,ITGA2,ITGA5,ITGAV,ITGB1,LYN,MYH9,NPHS2,OCLN,PDLIM5,PTPN6,SHC1,SRC,VIM,YES1"
"GO:CC","protein complex involved in cell adhesion","GO:0098636","false","0.0009034733712134156","3.0440846432198176","58","86","5","22155","ITGA2,ITGA5,ITGAV,ITGB1,LYN"
"GO:CC","secretory granule lumen","GO:0034774","false","0.0013872004370130218","2.8578607830510294","324","86","9","22155","ANXA2,CHIT1,EGF,GUSB,LEFTY2,PSMC3,PSMD1,PTPN6,SERPINE1"
"GO:CC","cytoplasmic vesicle lumen","GO:0060205","false","0.0015700901637325478","2.804075407153083","329","86","9","22155","ANXA2,CHIT1,EGF,GUSB,LEFTY2,PSMC3,PSMD1,PTPN6,SERPINE1"
"GO:CC","vesicle lumen","GO:0031983","false","0.0016090505901772082","2.793430301028751","330","86","9","22155","ANXA2,CHIT1,EGF,GUSB,LEFTY2,PSMC3,PSMD1,PTPN6,SERPINE1"
"GO:CC","cell-cell junction","GO:0005911","false","0.0016427719254145294","2.784422727745422","522","86","11","22155","ANXA2,CDH15,ITGA5,ITGB1,LYN,MYH9,NPHS2,OCLN,PDLIM5,PTPN6,SRC"
"GO:CC","cell junction","GO:0030054","false","0.002230790999017754","2.6515411165046685","2370","86","24","22155","ANXA2,APOE,CALCA,CDH15,ITGA2,ITGA5,ITGAV,ITGB1,LYN,MYH9,NCK2,NPHS2,OCLN,PDLIM5,PLAT,PTPN6,RAD51,SHC1,SLC16A1,SNCA,SRC,VIM,WASL,YES1"
"GO:CC","nuclear inclusion body","GO:0042405","true","0.0035838812877826793","2.445646384309794","12","86","3","22155","NBN,RANBP2,TPR"
"GO:CC","integrin alphav-beta1 complex","GO:0034682","true","0.0044063274798474715","2.3559232290632495","2","86","2","22155","ITGAV,ITGB1"
"GO:CC","integrin alpha5-beta1 complex","GO:0034674","true","0.0044063274798474715","2.3559232290632495","2","86","2","22155","ITGA5,ITGB1"
"GO:CC","cell leading edge","GO:0031252","true","0.011501158510822267","1.9392584109928128","423","86","9","22155","AKT2,ITGA5,ITGAV,ITGB1,MYH9,OCLN,SRC,VIM,WASL"
"GO:CC","focal adhesion","GO:0005925","false","0.011929630241887014","1.9233730170502554","425","86","9","22155","ITGA2,ITGA5,ITGAV,ITGB1,MYH9,SHC1,SRC,VIM,YES1"
"GO:CC","ruffle membrane","GO:0032587","false","0.013065066297065974","1.8838883821573316","100","86","5","22155","AKT2,ITGA5,ITGAV,ITGB1,SRC"
"GO:CC","cell-substrate junction","GO:0030055","false","0.01428062079114627","1.8452529129863748","435","86","9","22155","ITGA2,ITGA5,ITGAV,ITGB1,MYH9,SHC1,SRC,VIM,YES1"
"GO:CC","endocytic vesicle","GO:0030139","false","0.02126063596584604","1.6724237486402544","355","86","8","22155","APOE,CD163,EGF,ITGAV,LYN,OCLN,VIM,WASL"
"GO:CC","ruffle","GO:0001726","false","0.02353813770357698","1.628227900755718","183","86","6","22155","AKT2,ITGA5,ITGAV,ITGB1,MYH9,SRC"
"GO:CC","proteasome accessory complex","GO:0022624","true","0.03612496338169997","1.44219258446055","25","86","3","22155","PSMC3,PSMD1,PSME1"
"GO:CC","proteasome complex","GO:0000502","false","0.03982570405020442","1.3998365378767106","67","86","4","22155","PSMA1,PSMC3,PSMD1,PSME1"
"GO:CC","peptidase complex","GO:1905368","true","0.04535119855292293","1.3434112308080237","130","86","5","22155","F7,PSMA1,PSMC3,PSMD1,PSME1"
"KEGG","Integrin signaling","KEGG:04518","false","0.0001475989089234879","3.8309168528805917","154","82","10","8716","AKT2,COL2A1,COL4A1,EGF,ITGA2,ITGA5,ITGAV,ITGB1,NCK2,SRC"
